Timestamp,Created At,recipe,oilsetvalue,mixingactualtemp,mode,carbonsetvalue,batchrecipesetvalue,polymeractualweight,rampositionup,carbonactualvalue,oilactualvalue,polymersetvalue,chem3,hopperdooropen,rampositiondown,mixingsettemp,dropdooropen,batchrecipeactualvalue,energykwh,carbondischargestart,recipecode,chem1,dropdoorclose,chem2,part.code,operator.code,machine.status,job.value,rejection.code,dischargedooropen,operation2.code,dischargetime,hopperdoorclose,mixingtime,reason.code,energykw_value,dropdooropen1,operation.code,hopper_raw_open,hopper_raw_close,feedingtime,POLYMER_2_SET_WEIGHT,CARBON_2_SET_WEIGHT,POLYMER_4_ACTUAL_WEIGHT,OIL_1_SET_WEIGHT,TCU_2_ACTUAL,POLYMER_5_CODE,POLYMER_3_ACTUAL_WEIGHT,POLYMER_1_CODE,POLYMER_2_CODE,POLYMER_4_CODE,TCU_1_ACTUAL,TCU_1_SET,TCU_3_SET,POLYMER_1_SET_WEIGHT,POLYMER_2_ACTUAL_WEIGHT,Sequence,POLYMER_4_SET_WEIGHT,CHEM_3_CODE,OIL_1_ACTUAL_WEIGHT,TCU_3_ACTUAL,POLYMER_5_SET_WEIGHT,CARBON_3_SET_WEIGHT,OIL_3_ACTUAL_WEIGHT,CHEM_1_CODE,CHEM_2_CODE,CARBON_2_ACTUAL_WEIGHT,POLYMER_3_SET_WEIGHT,POLYMER_5_ACTUAL_WEIGHT,POLYMER_1_ACTUAL_WEIGHT,CARBON_3_ACTUAL_WEIGHT,OIL_2_ACTUAL_WEIGHT,CARBON_1_SET_WEIGHT,OIL_2_SET_WEIGHT,TCU_2_SET,CARBON_1_ACTUAL_WEIGHT,OIL_3_SET_WEIGHT,POLYMER_3_CODE,OIL_TRIGGER,oilactualweight,CURRENT_POLYMER_WEIGHT,DUST_SEAL_1,OIL_1_CODE,CARBON_3_CODE,CURRENT_CARBON_BATCH,CURRENT_OIL_WEIGHT,HYDRAULIC_OIL_TEMPERATURE_ACTUAL,CURRENT_CARBON_WEIGHT,DUST_SEAL_4,carbonactualweight,totalbatchweight,energykw_set,CARBON_2_CODE,OIL_3_CODE,Actual_Mixing_Energy,CARBON_TRIGGER,POLYMER_TRIGGER,OIL_2_CODE,DUST_SEAL_2,OIL_HOLDING_TANK,CURRENT_POLYMER_BATCH,DUST_SEAL_3,CARBON_1_CODE,CURRENT_OIL_BATCH,associated_oil_weight,associated_carbon_weight,batchactualvalue,associated_polymer_weight,SEQ_11_RAM_PRESSURE,SEQ_5_KWH,SEQ_10_KWH,BEARING_1_FLOW_SWITCH_RETURN_FEEDBACK,BEARING_LUBE_PULSE_FEEDBACK,MAIN_MOTOR_WINDING_TEMPERATURE_4,MAIN_MOTOR_WINDING_TEMPERATURE_6,SEQ_4_RAM_PRESSURE,SEQ_6_RAM_PRESSURE,SEQ_7_RAM_PRESSURE,SEQ_5_RPM,SEQ_3_KWH,SEQ_3_TEMP,MAIN_MOTOR_WINDING_TEMPERATURE_1,MAIN_MOTOR_WINDING_TEMPERATURE_3,SEQ_2_RAM_PRESSURE,DUST_LUBE_OUTER_TANK_LEVEL_LOW,MAIN_MOTOR_BEARING_TEMPERATURE_2,SEQ_5_RAM_PRESSURE,SEQ_9_RAM_PRESSURE,SEQ_6_KWH,SEQ_6_TEMP,SEQ_9_TEMP,SEQ_9_KWH,SEQ_1_RAM_PRESSURE,GREASE_PUMP_ON,MAIN_MOTOR_WINDING_TEMPERATURE_2,MAIN_MOTOR_DRIVE_END_VIBRATION,SEQ_10_RAM_PRESSURE,SEQ_6_RPM,SEQ_5_TEMP,SEQ_1_RPM,SEQ_7_RPM,SEQ_4_TEMP,MIXING_RPM_ACTUAL,SEQ_3_RAM_PRESSURE,SEQ_9_RPM,SEQ_11_RPM,SEQ_2_KWH,SEQ_1_TEMP,SEQ_8_TEMP,BEARING_4_FLOW_SWITCH_RETURN_FEEDBACK,MAIN_MOTOR_WINDING_TEMPERATURE_5,ACTUAL_MOTOR_TORQUE,SEQ_10_RPM,SEQ_8_KWH,SEQ_2_TEMP,DUST_LUBE_INNER_TANK_LEVEL_LOW,MAIN_MOTOR_COOL_AIR_TEMPERATURE_2,HOPPER_OPEN_COUNTER,SEQ_8_RAM_PRESSURE,SEQ_1_KWH,SEQ_2_RPM,SEQ_4_RPM,SEQ_10_TEMP,SEQ_11_TEMP,MAIN_MOTOR_BEARING_TEMPERATURE_1,ACTUAL_MIXING_RPM,SEQ_4_KWH,SEQ_7_TEMP,MAIN_MOTOR_COOL_AIR_TEMPERATURE_1,MOTOR_TORQUE_ACTUAL,SEQ_8_RPM,SEQ_3_RPM,SEQ_7_KWH,SEQ_11_KWH,BEARING_2_FLOW_SWITCH_RETURN_FEEDBACK,BEARING_3_FLOW_SWITCH_RETURN_FEEDBACK,hopperdooropencommand,dump_temperature,dropdoorcommand,MAIN_MOTOR_DRIVE_END_TEMPERATURE,LUBE_PULSE_ALARM,LUBE_PULSE_COUNTER,mixerstatus,issetuptime,reason_code_raw,operator_dummy,mainenergy,mixer_hold,cycle_hold,auto_override_enable,MAIN_DRIVE_WATER_TEMPERATURE,program.code,program2.code
2024-08-02 09:37:26.000,2024-08-02 09:37:48.938,,0,84.16,1,,20,65.5,1,,-0.06,61.57,,0,0,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.16,,6,,,0,14.6,0,0,0,36.03,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.41,38,38,50.78,14.4,3,25.39,Null,0,34.23,2.7,0,0,Null,Null,0,61.57,0,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,73,Null,Null,0,,,,94.1,0,65.5,0,Null,Null,0,3,3,Null,85.8,0,2,87.3,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:37:28.000,2024-08-02 09:37:48.942,,0,82.87,1,,20,65.5,0,,-0.06,61.57,,0,0,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.12,,6,,,0,14.6,0,0,0,36,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.49,38,38,50.78,14.4,4,25.39,Null,0,34.3,2.7,0,0,Null,Null,0,61.57,0,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,73,Null,Null,0,,,,94.1,0,65.5,2,Null,Null,0,3,3,Null,85.8,0,2,87.2,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:37:32.000,2024-08-02 09:37:48.938,,0,78.22,1,,20,65.5,0,,-0.06,61.57,,0,1,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.39,,6,,,0,14.6,0,0,0,36.01,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.48,38,38,50.78,14.4,4,25.39,Null,0,34.32,2.7,0,0,Null,Null,0,61.57,0,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,73,Null,Null,0,,,,93.9,0,65.5,5,Null,Null,0.15,3,3,Null,85.6,0,2,87.1,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:37:38.000,2024-08-02 09:37:48.942,,0,75.25,1,,20,127.2,0,,-0.06,25.39,,0,1,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,1.21,,6,,,0,14.6,0,0,0,36.04,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.37,38,38,50.78,14.4,4,25.39,Null,0,34.36,2.7,0,0,Null,Null,0,61.57,0,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,73,Null,Null,0,,,,93.8,0,127.2,11,Null,Null,2.19,3,3,Null,85.4,0,2,86.9,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:37:52.000,2024-08-02 09:38:08.938,,0,87.92,1,,20,152.5,0,,-0.06,2.7,,0,1,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.75,,6,,,0,14.6,0,25.3,0,35.97,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.45,38,38,50.78,14.4,4,25.39,Null,0,34.41,2.7,0,0,Null,Null,0,61.57,0,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.8,Null,Null,2,,,,93.6,0,152.5,26,Null,Null,5.89,3,3,Null,85.4,0,2,86.9,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:00.000,2024-08-02 09:38:08.938,,0,95.05,1,,20,155.4,0,,-0.06,2.7,,0,1,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.65,,6,,,0,14.6,0,25.3,0,35.94,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.33,38,38,50.78,14.4,4,25.39,Null,0,34.39,2.7,0,0,Null,Null,0,61.57,2.9,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.8,Null,Null,2,,,,93.6,0,155.4,34,Null,Null,7.42,3,1,Null,85.5,0,2,86.8,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:02.000,2024-08-02 09:38:08.640,,0,96.63,1,,20,155.4,0,,-0.06,2.7,,0,1,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.13,,6,,,0,14.6,0,25.3,0,36,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.45,38,38,50.78,14.4,4,25.39,Null,0,34.24,2.7,0,0,Null,Null,0,61.57,2.9,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.8,Null,Null,2,,,,93.6,0,155.4,35,Null,Null,7.62,3,3,Null,85.5,0,2,86.8,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:04.000,2024-08-02 09:38:08.640,,0,95.84,1,,20,155.4,1,,-0.06,2.7,,0,0,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.05,,6,,,0,14.6,0,25.3,0,36.03,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.38,38,38,50.78,14.4,5,25.39,Null,0,34.26,2.7,0,0,Null,Null,0,61.57,2.9,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.7,Null,Null,2,,,,93.6,0,155.4,35,Null,Null,7.66,3,3,Null,85.5,0,2,86.7,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:06.000,2024-08-02 09:38:08.938,,0,95.74,1,,20,155.4,0,,-0.06,2.7,,0,0,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.1,,6,,,0,14.6,0,25.3,0,35.97,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.38,38,38,50.78,14.4,5,25.39,Null,0,34.24,2.7,0,0,Null,Null,0,61.57,2.9,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.7,Null,Null,2,,,,93.5,0,155.4,37,Null,Null,7.71,3,3,Null,85.5,0,2,86.7,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:08.000,2024-08-02 09:38:28.942,,0,95.25,1,,20,155.4,0,,-0.06,2.7,,0,1,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.11,,6,,,0,14.6,0,25.3,0,35.94,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.38,38,38,50.78,14.4,5,25.39,Null,0,34.15,2.7,0,0,Null,Null,0,61.57,2.9,51.1,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.7,Null,Null,2,,,,93.5,0,155.4,39,Null,Null,7.75,3,3,Null,85.5,0,2,86.7,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:24.000,2024-08-02 09:38:28.640,,0,103.56,1,,20,0,0,,-0.06,2.7,,0,1,136.73,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.46,,6,,,0,14.6,0,0,0,36.01,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.33,38,38,50.78,0,5,25.39,Null,0,33.66,2.7,0,0,Null,Null,0,61.57,0,0,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.6,Null,Null,2,,,,93.2,0,0,55,Null,Null,9.7,3,3,Null,85.2,0,3,86.3,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:40.000,2024-08-02 09:38:48.640,,0,116.53,1,,20,50.7,0,,-0.06,14.6,,0,1,136.73,0,1,1,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.41,,6,,,0,14.6,0,0,0,36.04,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.23,38,38,50.78,0,5,25.39,Null,0,33.76,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.5,Null,Null,2,,,,92.8,0,50.7,70,Null,Null,11.54,3,3,Null,84.9,0,3,86,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:42.000,2024-08-02 09:38:48.938,,0,116.93,1,,20,50.7,0,,-0.06,14.6,,0,1,136.73,0,1,1,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.39,,6,,,0,14.6,0,0,0,36,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.22,38,38,50.78,0,5,25.39,Null,0,33.88,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,3,0,,72.5,Null,Null,2,,,,92.8,57.08,107.78,73,Null,Null,11.88,3,3,Null,84.9,0,3,86,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:38:52.000,2024-08-02 09:39:08.938,,0,121.88,1,,20,65.2,0,,-0.06,61.57,,0,1,136.73,0,1,1,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.39,,6,,,0,14.6,0,0,0,36.06,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.25,38,38,50.78,14.5,5,25.39,Null,0,34.22,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,3,0,,72.4,Null,Null,2,,,,92.6,57.08,122.28,83,Null,Null,12.94,3,3,Null,84.8,0,3,85.9,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:39:04.000,2024-08-02 09:39:08.640,,0,128.51,1,,20,65.2,0,,-0.06,61.57,,0,1,136.73,1,1,1,,,0,0,0,MS70,tech,,0,,,,1,1,0,,0.15,,6,,,0,14.6,0,0,0,36.03,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.25,38,38,50.78,14.5,5,25.39,Null,0,34.47,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,3,0,,72.3,Null,Null,2,,,,92.4,57.08,122.28,93,Null,Null,14.3,3,3,Null,84.7,0,3,85.9,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,128.51,,,0,102,1,1,,,,,,,,,
2024-08-02 09:39:12.000,2024-08-02 09:39:30.942,,0,123.96,1,,20,65.2,0,,-0.06,61.57,,1,0,128.32,0,1,0,,,0,0,0,MS70,tech,,0,,,,0,0,0,,0.03,,6,,,0,14.6,0,0,0,36.07,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.23,38,38,50.78,14.5,5,25.39,Null,0,34.4,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,3,0,,72.3,Null,Null,2,,,,92.3,57.08,122.28,0,Null,Null,0,3,3,Null,84.8,0,3,86,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,0,1,,,,,,,,,
2024-08-02 09:39:14.000,2024-08-02 09:39:30.942,,0,123.07,1,,20,65.2,1,,-0.06,61.57,,1,0,128.32,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,0,0,,0.02,,6,,,1,14.6,0,0,0,36.04,995-CRUMB RUBBER,0,0010,1502,MS70 CHEM,37.25,38,38,50.78,14.5,5,25.39,Null,0,34.35,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,3,0,,72.3,Null,Null,2,,,,92.3,57.08,122.28,0,Null,Null,0,3,3,Null,84.8,0,3,86,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:39:16.000,2024-08-02 09:39:30.640,,0,122.08,1,,20,126.9,1,,-0.06,25.39,,0,0,128.32,0,1,0,,,0,1,0,MS70,tech,,0,,,,0,0,0,,0.15,,6,,,1,14.6,0,0,0,36.1,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.25,38,38,50.78,14.5,2,25.39,Null,0,34.35,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,3,0,,72.3,Null,Null,2,,,,92.3,57.08,183.98000000000002,0,Null,Null,0,3,3,Null,84.8,0,3,86,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:39:18.000,2024-08-02 09:39:30.640,,0,121.39,1,,20,126.9,1,,-0.06,25.39,,0,0,128.32,0,2,0,,,0,1,0,MS70,tech,,1,,,,0,0,0,,0.04,,6,,,1,14.6,0,0,0,36.18,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.15,38,38,50.78,14.5,2,25.39,Null,0,34.36,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,1,0,,72.2,Null,Null,2,,,,92.4,57.08,183.98000000000002,0,Null,Null,0,3,3,Null,84.9,0,3,86,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21333,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:39:20.000,2024-08-02 09:39:30.640,,0,118.42,1,,20,126.9,1,,-0.06,25.39,,0,0,128.32,0,2,0,,,0,1,0,MS70,tech,,0,,,,0,0,0,,0.33,,6,,,1,14.6,0,0,0,36.15,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.21,38,38,50.78,14.5,2,25.39,Null,0,34.32,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,3,0,,72.2,Null,Null,2,,,,92.4,57.08,183.98000000000002,0,Null,Null,0,3,3,Null,84.9,0,3,86.1,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21334,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:39:24.000,2024-08-02 09:39:30.942,,0,100.99,1,,20,126.9,1,,-0.06,25.39,,0,0,128.32,0,2,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0,,6,,,0,14.6,0,0,0,36.18,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.18,38,38,50.78,14.5,3,25.39,Null,0,34.36,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,57.08,0,0376-CISAMER,3,0,,72.2,Null,Null,2,,,,92.5,57.08,183.98000000000002,0,Null,Null,0,3,3,Null,85,0,3,86.2,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21334,,,,,,,,,,,,,,,,,0,0,,,,,0,102,1,1,,,,,,,,,
2024-08-02 09:39:25.000,2024-08-02 09:39:30.938,,,,,,,,,,,,,,,,,2,,,,,,,MS70,tech,,,,,,0,,1,,,,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57.08,,155.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-02 09:39:32.000,2024-08-02 09:39:50.640,,0,90.2,1,,20,126.9,1,,-0.06,25.39,,0,0,128.32,0,2,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.3,,6,,,0,14.6,0,0,0,36.25,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.18,38,38,50.78,14.5,3,25.39,Null,0,34.14,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.2,Null,Null,0,,,,92.6,0,126.9,0,Null,Null,0,1,3,Null,85.2,0,3,86.4,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21334,,,,,,,,,,,,,,,,,0,0,,,,,0,103,1,1,,,,,,,,,
2024-08-02 09:39:34.000,2024-08-02 09:39:50.640,,0,88.81,1,,20,126.9,1,,-0.06,25.39,,0,0,128.32,0,2,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.3,,6,,,0,14.6,0,0,0,36.21,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.14,38,38,50.78,14.5,3,25.39,Null,0,34.13,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.1,Null,Null,0,,,,92.6,0,126.9,0,Null,Null,0,3,3,Null,85.3,0,3,86.5,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21334,,,,,,,,,,,,,,,,,0,0,,,,,0,103,1,1,,,,,,,,,
2024-08-02 09:39:36.000,2024-08-02 09:39:50.640,,0,88.02,1,,20,152.3,1,,-0.06,2.7,,0,0,128.32,0,2,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.14,,6,,,0,14.6,0,25.4,0,36.21,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.16,38,38,50.78,14.5,3,25.39,Null,0,34.05,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.1,Null,Null,0,,,,92.7,0,152.3,0,Null,Null,0,3,3,Null,85.3,0,3,86.5,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21334,,,,,,,,,,,,,,,,,0,0,,,,,0,103,1,1,,,,,,,,,
2024-08-02 09:39:38.000,2024-08-02 09:39:50.942,,0,82.77,1,,20,152.3,1,,-0.06,2.7,,0,0,128.32,0,2,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.27,,6,,,0,14.6,0,25.4,0,36.2,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.16,38,38,50.78,14.5,4,25.39,Null,0,34.01,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.1,Null,Null,0,,,,92.7,0,152.3,1,Null,Null,0.04,3,3,Null,85.3,0,3,86.6,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21334,,,,,,,,,,,,,,,,,0,0,,,,,0,103,1,1,,,,,,,,,
2024-08-02 09:39:40.000,2024-08-02 09:39:50.640,,0,83.17,1,,20,152.3,0,,-0.06,2.7,,0,0,128.32,0,2,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.26,,6,,,0,14.6,0,25.4,0,36.21,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.14,38,38,50.78,14.5,4,25.39,Null,0,34,2.7,0,0,Null,Null,0,61.57,0,50.7,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.1,Null,Null,0,,,,92.8,0,152.3,4,Null,Null,0.14,3,1,Null,85.4,0,3,86.6,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21334,,,,,,,,,,,,,,,,,0,0,,,,,0,103,1,1,,,,,,,,,
2024-08-02 09:39:43.000,2024-08-02 09:39:50.640,,0,82.28,1,,20,155.20000000000002,0,,-0.06,2.7,,0,1,128.32,0,2,0,,,0,1,0,MS70,tech,,0,,,,0,1,1,,0.49,,6,,,0,14.6,0,25.4,0,36.21,995-CRUMB RUBBER,61.7,0010,1502,MS70 CHEM,37.16,38,38,50.78,14.5,4,25.39,Null,0,33.96,2.7,0,0,Null,Null,0,61.57,2.9,50.7,0,0,57.13,0,38,0,0,0376-CISAMER,3,0,,72.1,Null,Null,0,,,,92.8,0,155.20000000000002,6,Null,Null,0.29,3,1,Null,85.4,0,3,86.7,N339,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,21334,,,,,,,,,,,,,,,,,0,0,,,,,0,103,1,1,,,,,,,,,
