Timestamp,Created At,machine.status,plc_reason,job.count,alarm1,alarm2,co2_consumption,job.value,rejection.count,rejection.value,concentrate_consumption,co2_flow,connection_status,concentrate_value,reason.code,part2.code,casepacker_selection,operation2.code,operation.code,rejection.code,part.code,rejection2.value,rejection2.code,program2.code,program.code,channelA_value,channelB_value,pack_size,speed,light_red,light_green,light_amber,channelB_count,channelA_count,total_pallets,total_packs,line_stop,alarm5,alarm3,alarm4,alarm6,reason2.code,operator.code,set_machine_speed,mode,Glue_Roller_Temperature,Glue_Bowl_Temperature,Label_Length,beverage_brix,syrup_brix,Beverage_Flow_Rate,beverage_temperature,state,inlet_counter,inlet_counter_value,Inlet_counter_bottles,machine_cycle_status,total_rejection_counter,cooling_ckt_1,cooling_ckt_2,state2,program,power_consumed,Total_energy_consumed,alarm_id,warning_message,rejection6value,rejection3value,rejection4value,rejection5value,rejection7value,rejection8value,rejection9value,rejection1value,rejection2value,VoltageL1,VoltageL2,CurrentL1,VoltageL3,CurrentL2,CurrentL3,vibration,co2_consumption_value,energy_state,total_actual_energy,FirstFault_MessageNumber,FirstFault_SystemNumber,last_notice,drive_id,operating_hours,Warning_MessageNumber,Warning_SystemNumber,bev_meter,bm_meter,bev_meter_kwh,bm_meter_kwh
00:08.7,00:14.6,0,,72.29952,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:10.9,00:14.9,1,,72.68517,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:19.7,00:40.9,0,,72.27476,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:21.9,00:40.6,1,,72.645256,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:30.7,00:41.0,0,,72.40223,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
00:32.9,00:41.0,1,,72.863655,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:01.6,01:10.6,0,,72.114174,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:03.8,01:16.9,1,,72.52487,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:10.1,01:18.6,1,,72.02819,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:12.3,01:18.6,0,,72.17603,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:14.5,01:20.9,1,,72.653725,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:23.3,01:26.9,0,,72.38991,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:25.5,01:32.9,1,,72.74584,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
01:43.2,01:48.9,0,,72.20837,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
01:45.4,01:50.6,1,,72.585884,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
01:54.2,01:58.9,0,,72.21341,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
01:56.4,01:58.9,1,,72.58813,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
02:11.8,02:14.6,0,,72.002914,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
02:16.2,02:20.9,0,,72.91574,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
02:25.0,02:32.6,1,,74.93732,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:27.2,02:32.6,0,,75.30462,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:29.4,02:36.6,1,,75.693695,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:33.8,02:36.6,0,,76.11681,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:36.0,02:42.9,1,,76.40889,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:40.4,02:50.9,0,,76.964035,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:42.6,02:52.6,1,,77.26194,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:49.2,02:52.6,1,,78.212845,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
02:58.0,03:02.9,0,,79.35553,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:00.2,03:02.9,1,,79.66237,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:15.6,03:18.9,0,,80.32343,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,16,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
03:22.2,03:24.6,0,,80.32361,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,16,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
03:55.1,04:02.6,0,,80.37362,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,16,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
04:28.1,04:32.9,0,,80.41064,,,,,,,,,,,Filler is Down,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,16,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
04:50.2,04:54.6,1,,80.41064,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
05:01.1,05:03.1,1,,79.50629,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2026,14001,,,,
05:12.1,05:14.9,0,,78.733185,,,,,,,,,,,e,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,16,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:34.2,05:40.6,0,,78.725845,,,,,,,,,,,e,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,16,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
05:38.5,05:40.6,1,,78.731674,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:07.1,06:14.6,1,,77.120605,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:24.7,06:40.9,0,,78.17142,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:26.9,06:40.6,1,,78.6237,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
06:40.1,06:48.6,1,,78.97388,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:13.1,07:18.9,1,,76.8749,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:15.3,07:18.6,0,,76.327515,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:17.5,07:18.9,1,,76.35131,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:46.0,07:52.6,1,,78.26692,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:48.2,07:52.9,0,,78.47486,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
07:50.4,08:00.9,1,,78.95777,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:10.3,08:14.6,0,,79.70969,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:12.5,08:18.9,1,,80.22605,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:19.1,08:26.9,1,,78.71364,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:41.1,08:46.6,0,,77.37868,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:43.3,08:52.9,1,,77.87388,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
08:52.1,08:56.9,1,,77.97641,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
09:00.9,09:07.0,0,,78.36687,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
09:05.3,09:11.0,1,,79.13607,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
09:20.7,09:28.9,0,,79.17663,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
09:22.8,09:28.9,1,,79.498985,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
09:25.0,09:28.9,1,,79.83556,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
09:58.1,10:00.9,1,,76.91262,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
10:13.4,10:22.6,0,,77.54249,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
10:15.7,10:22.6,1,,78.06645,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
10:24.4,10:26.6,0,,78.28107,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
10:28.9,10:34.9,1,,79.11826,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
10:31.1,10:44.9,1,,78.90555,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
10:35.5,10:44.9,0,,78.76017,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
10:39.9,10:44.6,1,,79.53674,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
11:04.0,11:08.6,1,,79.16753,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
11:28.2,11:36.6,0,,77.06556,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
11:32.7,11:36.6,1,,77.81998,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
11:37.1,11:40.9,1,,77.533844,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
11:39.3,11:44.9,0,,77.97316,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
11:41.5,11:44.9,1,,78.488495,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
11:59.1,12:00.9,0,,78.68299,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
12:03.5,12:06.9,1,,79.421585,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
12:10.1,12:12.6,1,,79.55392,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
12:40.9,12:44.9,0,,77.10723,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
12:43.1,12:50.6,1,,77.46217,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
12:51.8,12:54.9,0,,77.732994,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
12:54.0,13:02.9,1,,78.137115,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
13:02.9,13:06.9,0,,78.54852,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
13:05.0,13:12.6,1,,79.01446,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
13:16.0,13:22.9,1,,79.45145,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
13:22.7,13:28.9,0,,79.42133,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
13:24.9,13:28.9,1,,79.77775,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
13:44.7,13:48.9,0,,76.55346,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
13:46.9,13:48.6,1,,76.63731,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
13:49.1,13:56.6,1,,76.95618,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:06.7,14:14.9,0,,78.03573,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:08.9,14:14.9,1,,78.449234,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:15.5,14:22.6,0,,78.25604,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:17.7,14:21.1,1,,78.72933,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:22.1,14:26.9,1,,78.80721,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:26.5,14:33.1,0,,78.70332,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:28.7,14:34.6,1,,79.22192,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:37.5,14:44.6,0,,79.58495,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:39.7,14:44.9,1,,80.201416,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
14:55.1,14:58.9,1,,77.06499,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
15:08.3,15:16.9,0,,76.82081,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
15:10.5,15:16.9,1,,77.31056,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
15:19.4,15:26.9,0,,77.62263,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
15:23.7,15:26.9,1,,78.41929,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
15:28.1,15:32.6,1,,78.12752,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
15:30.3,15:38.9,0,,78.45479,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
15:32.5,15:38.9,1,,79.04723,,,,,,,,,,,0,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,128,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
16:01.1,16:02.6,0,,79.897545,,,,,,,,,,,c,,,,10,,,,,,12,,,,,,,,,,,,,,,,,,,,8,,,,,,,,4,,,,,,,,,1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,,,,2024,14001,,,,
