Timestamp,Created At,machine.status,plc_reason,job.count,alarm1,alarm2,co2_consumption,job.value,rejection.count,rejection.value,concentrate_consumption,co2_flow,connection_status,concentrate_value,reason.code,part2.code,casepacker_selection,operation2.code,operation.code,rejection.code,part.code,rejection2.value,rejection2.code,program2.code,program.code,channelA_value,channelB_value,pack_size,speed,light_red,light_green,light_amber,channelB_count,channelA_count,total_pallets,total_packs,line_stop,alarm5,alarm3,alarm4,alarm6,reason2.code,operator.code,set_machine_speed,mode,Glue_Roller_Temperature,Glue_Bowl_Temperature,Label_Length,beverage_brix,syrup_brix,Beverage_Flow_Rate,beverage_temperature,state,inlet_counter,inlet_counter_value,Inlet_counter_bottles,machine_cycle_status,total_rejection_counter,cooling_ckt_1,cooling_ckt_2,state2,program,power_consumed,Total_energy_consumed,alarm_id,warning_message,rejection6value,rejection3value,rejection4value,rejection5value,rejection7value,rejection8value,rejection9value,rejection1value,rejection2value,VoltageL1,VoltageL2,CurrentL1,VoltageL3,CurrentL2,CurrentL3,vibration,co2_consumption_value,energy_state,total_actual_energy,FirstFault_MessageNumber,FirstFault_SystemNumber,last_notice,drive_id,operating_hours,Warning_MessageNumber,Warning_SystemNumber,bev_meter,bm_meter,bev_meter_kwh,bm_meter_kwh
2024-07-28 00:17:23.049,2024-07-28 00:17:34.938,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20748,4918731,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:17:53.721,2024-07-28 00:17:58.640,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20748,4918745,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:18:24.403,2024-07-28 00:18:30.938,1,,,,,,7,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20748,4918752,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:18:55.077,2024-07-28 00:18:58.640,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20749,4918766,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:19:25.765,2024-07-28 00:19:28.942,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20749,4918780,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:19:56.441,2024-07-28 00:20:04.640,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20749,4918795,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:20:27.115,2024-07-28 00:21:24.942,1,,,,,,14,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20749,4918809,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:20:57.766,2024-07-28 00:21:26.938,1,,,,,,15,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20749,4918824,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:21:28.438,2024-07-28 00:21:34.942,1,,,,,,6,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20750,4918830,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:21:59.102,2024-07-28 00:22:04.942,1,,,,,,2,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20750,4918832,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:22:29.805,2024-07-28 00:22:42.640,1,,,,,,8,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20750,4918840,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28 00:23:00.464,2024-07-28 00:23:06.938,1,,,,,,9,,,,,,,0,,,,60,,,,,,1009,,,,,,,,,,20750,4918849,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
